Year,Case Vehicle ID,Vehicle Body Type,Registration Class,Action Prior to Accident,Type / Axles of Truck or Bus,Direction of Travel,Fuel Type,Vehicle Year,State of Registration,Number of Occupants,Engine Cylinders,Vehicle Make,Contributing Factor 1,Contributing Factor 1 Description,Contributing Factor 2,Contributing Factor 2 Description,Event Type,Partial VIN
2016,13365399,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2010,NY,1,4,CHEVR,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1G1ZC5EB6AF310313
2016,13365403,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2014,NY,1,6,DODGE,ENVMT,Animal's Action,HUMAN,Not Applicable,Not Applicable,2C3CDXBG3EH223421
2016,13365404,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2014,NY,2,4,HYUND,HUMAN,Unsafe Speed,ENVMT,Pavement Slippery,"Guide Rail - Not At End, Collision With Fixed Object",5NPEB4AC7EH947093
2016,13365405,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2006,NY,3,4,VOLKS,ENVMT,Pavement Slippery,HUMAN,Not Applicable,Not Applicable,WVWEK73C96P191884
2016,13365406,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2011,NY,3,8,FORD,ENVMT,Pavement Slippery,HUMAN,Reaction to Other Uninvolved Vehicle,Not Applicable,1FMJK2A52BEF57711
2016,13365407,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2001,NY,1,6,CHEVR,ENVMT,Pavement Slippery,HUMAN,Reaction to Other Uninvolved Vehicle,"Guide Rail - Not At End, Collision With Fixed Object",1G1ND52J216267502
2016,13365425,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,South,Gas,2001,NY,1,4,TOYOT,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,Not Applicable,4T1BG22K61U857220
2016,13365426,PICKUP TRUCK,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2003,NY,3,8,CHEVR,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,Not Applicable,2GCEK19V331332009
2016,13365512,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,East,Gas,1992,NY,2,6,FORD,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,Not Entered,1FACP52U4NG133998
2016,13365513,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2003,NY,1,4,TOYOT,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Entered,4T1BE32K93U135058
2016,13365514,SUBURBAN,OMNIBUS - TAXI,Making Left Turn,Not Entered,East,Gas,2009,NY,1,8,CHEVR,HUMAN,Passing or Lane Usage Improper,HUMAN,Not Applicable,Not Applicable,1GNEC03049R237695
2016,13365515,2 DOOR SEDAN,PASSENGER OR SUBURBAN,Parked,Not Entered,East,Gas,2012,NY,0,4,MINI,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,WMWSU3C56CT540913
2016,13365526,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2015,NY,1,4,HYUND,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,Not Applicable,KM8JUCAG2FU968216
2016,13365527,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2008,NY,1,6,HONDA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1HGCP36858A050102
2016,13365553,SUBURBAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,West,Gas,2007,NY,1,4,TOYOT,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,Not Applicable,JTMBD33V476042670
2016,13365554,PICKUP TRUCK,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2011,NY,1,8,DODGE,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,3D7JV1EP6BG535064
2016,13365555,CONVERTIBLE,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2003,NY,1,10,DODGE,HUMAN,Unsafe Speed,ENVMT,Animal's Action,"Earth Embankment/Rock Cut/Ditch, Collision With Fixed Object",1B3JR65Z23V501260
2016,13365558,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2003,NY,1,8,DODGE,HUMAN,Following Too Closely,HUMAN,Not Applicable,Not Applicable,1D4HS48N13F503786
2016,13365559,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2009,NY,1,4,MERCU,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,4M2CU81739KJ05784
2016,13365562,2 DOOR SEDAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,Northwest,Gas,2013,NY,1,4,HYUND,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,Not Applicable,KMHHT6KD4DU094147
2016,13365563,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2014,NY,1,6,JEEP,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1C4RJFBG5EC253810
2016,13365564,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,West,Gas,2015,NY,2,4,BMW,HUMAN,Unsafe Speed,HUMAN,Following Too Closely,Not Applicable,WBA5A7C58FD624954
2016,13365565,SUBURBAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,West,Diesel,2012,NY,6,6,ME/BE,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,4JGDA2EBXCA097609
2016,13365566,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,1996,NY,1,6,TOYOT,HUMAN,Driver Inexperience*,HUMAN,Cell Phone (hand held),Not Applicable,4T1BF12K5TU121420
2016,13365571,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2005,NY,2,6,NISSA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,JN8AZ08W85W430273
2016,13365572,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2015,NY,1,6,INFIN,HUMAN,Drugs (Illegal),HUMAN,Not Applicable,Not Applicable,JN1BV7AR1FM399554
2016,13365573,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Parked,Not Entered,North,Gas,2000,NY,0,4,TOYOT,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,JT2BG22K6Y0431591
2016,13365574,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Changing Lanes,Not Entered,West,Gas,2004,NY,1,4,TOYOT,HUMAN,Passing or Lane Usage Improper,HUMAN,Not Applicable,Not Applicable,JTDKB20U040109744
2016,13365575,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2013,NY,2,6,BMW,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,WBAFU7C57DDU72612
2016,13365618,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2006,NY,1,8,CHEVR,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,2G1WD58C769140578
2016,13365619,SUBURBAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,West,Gas,2008,NY,1,6,HYUND,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,Not Applicable,5NMSH73E38H228538
2016,13365620,SUBURBAN,OMNIBUS - TAXI,Making Right Turn,Not Entered,South,Gas,2015,NY,1,8,CHEVR,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1GNSKKKC3FR640432
2016,13365621,SUBURBAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,South,Gas,2010,NY,1,4,KIA,HUMAN,Driver Inattention/Distraction*,HUMAN,Following Too Closely,Not Applicable,KNDJT2A24A7115071
2016,13365622,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,North,Gas,2014,NY,2,4,NISSA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1N4AL3AP7EC143161
2016,13365623,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,North,Gas,2007,NY,1,4,TOYOT,HUMAN,Not Applicable,HUMAN,Not Applicable,"Other Motor Vehicle, Collision With",4T1BE46K07U102844
2016,13365633,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2005,NY,5,4,SATUR,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1G8AJ52F05Z137808
2016,13365634,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Changing Lanes,Not Entered,East,Gas,2011,NY,3,4,KIA,HUMAN,Driver Inattention/Distraction*,HUMAN,Not Applicable,Not Applicable,KNAGM4A7XB5059291
2016,13365660,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2007,NY,2,4,MITSU,HUMAN,Driver Inexperience*,HUMAN,Not Applicable,Not Applicable,4A3AB56F27E075607
2016,13365671,PICKUP TRUCK,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2014,NY,1,8,CHEVR,HUMAN,Not Applicable,HUMAN,Not Applicable,"Guide Rail - Not At End, Collision With Fixed Object",3GCUKREC2EG510128
2016,13365672,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Changing Lanes,Not Entered,West,Gas,2010,NY,1,4,HYUND,HUMAN,Unsafe Lane Changing,HUMAN,Driver Inattention/Distraction*,"Guide Rail - Not At End, Collision With Fixed Object",KMHDU4AD9AU830531
2016,13365674,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2009,NY,1,4,HYUND,HUMAN,Alcohol Involvement,HUMAN,Alcohol Involvement,"Other Object (Not Fixed)*, Collision With",KMHCN46C99U370470
2016,13365676,SUBURBAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,East,Gas,2002,NY,3,6,FORD,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,2FMZA51422BB70571
2016,13365677,SUBURBAN,PASSENGER OR SUBURBAN,Starting in Traffic,Not Entered,East,Gas,2006,NY,1,8,JEEP,VEHICLE,Accelerator Defective,HUMAN,Not Applicable,Not Applicable,1J8HR58N76C110825
2016,13365687,SUBURBAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,South,Gas,2015,NY,2,6,ME/BE,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,4JGDF6EE4FA550520
2016,13365688,SUBURBAN,PASSENGER OR SUBURBAN,Starting in Traffic,Not Entered,South,Gas,2008,NY,1,6,HYUND,HUMAN,Driver Inattention/Distraction*,HUMAN,Not Applicable,Not Applicable,5NMSG73D48H212732
2016,13365695,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Backing,Not Entered,West,Gas,2015,NY,1,4,NISSA,HUMAN,Alcohol Involvement,HUMAN,Backing Unsafely,"Other Motor Vehicle, Collision With",1N4AL3AP0FC170347
2016,13365738,VAN TRUCK,AGRICULTURAL TRUCK,Going Straight Ahead,Not Entered,West,Diesel,2006,NY,2,8,FORD,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Entered,1FDWE35P46DA25290
2016,13365739,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,East,Gas,2008,NY,1,4,NISSA,HUMAN,Driver Inattention/Distraction*,ENVMT,Glare,Not Entered,1N4AL21E28N529004
2016,13365746,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2011,NY,3,4,NISSA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,JN8AS5MV0BW280685
2016,13365747,SUBURBAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,South,Gas,2002,NY,1,5,SUZUK,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,Not Applicable,JS3TD62V124159166
2016,13365805,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2008,NY,1,4,NISSA,ENVMT,Pavement Slippery,HUMAN,Not Applicable,Not Applicable,JN8AS58V58W140621
2016,13365811,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2009,NY,1,4,CHEVR,ENVMT,Pavement Slippery,HUMAN,Not Applicable,"Guide Rail - Not At End, Collision With Fixed Object",1G1AT58H697280524
2016,13365816,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2004,NY,1,6,FORD,HUMAN,Unsafe Speed,HUMAN,Not Applicable,"Tree, Collision With Fixed Object",1FAFP55UX4G131955
2016,13365817,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2002,NY,1,6,JEEP,VEHICLE,Tire Failure/Inadequate,ENVMT,Pavement Slippery,Not Applicable,1J4GL48K62W256852
2016,13365818,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Avoiding Object in Roadway,Not Entered,West,Gas,2006,NY,1,4,KIA,HUMAN,Unsafe Lane Changing,HUMAN,Failure to Keep Right,Not Applicable,KNAFE121765341198
2016,13365819,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2003,NY,1,8,CHEVR,HUMAN,Unsafe Speed,ENVMT,Pavement Slippery,Not Applicable,3GNEK13T53G340375
2016,13365820,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2009,NY,1,4,TOYOT,ENVMT,Pavement Slippery,HUMAN,Unsafe Speed,Not Applicable,1NXBU40E79Z091852
2016,13365822,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2011,NY,2,4,HYUND,ENVMT,Pavement Slippery,HUMAN,Not Applicable,"Earth Embankment/Rock Cut/Ditch, Collision With Fixed Object",5NPEB4AC2BH044829
2016,13365823,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2011,NY,3,6,FORD,ENVMT,Pavement Slippery,HUMAN,Unsafe Speed,Not Applicable,1FMHK8D89BGA40806
2016,13365824,PICKUP TRUCK,AGRICULTURAL TRUCK,Going Straight Ahead,Not Entered,East,Gas,2008,NY,1,6,NISSA,ENVMT,Pavement Slippery,HUMAN,Unsafe Speed,"Earth Embankment/Rock Cut/Ditch, Collision With Fixed Object",1N6AD06W68C439473
2016,13365825,TRACTOR,AGRICULTURAL COMMERCIAL,Going Straight Ahead,Not Entered,West,Diesel,2016,NY,1,8,WE/ST,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,5KKXAF005GPHC8099
2016,13365826,2 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2007,NY,1,4,CHEVR,ENVMT,Animal's Action,HUMAN,Unsafe Speed,Not Applicable,1G1AL15F777204528
2016,13365827,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,1999,NY,1,4,TOYOT,HUMAN,Unsafe Speed,HUMAN,Failure to Keep Right,"Overturned, Non-Collision",2T1BR12E9XC127990
2016,13365856,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2012,NY,1,4,DODGE,HUMAN,Unsafe Speed,ENVMT,Pavement Slippery,"Tree, Collision With Fixed Object",1C3CDZAB5CN182280
2016,13365860,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,Northeast,Gas,2001,NY,1,4,CHEVR,HUMAN,Unsafe Speed,ENVMT,Pavement Slippery,"Earth Embankment/Rock Cut/Ditch, Collision With Fixed Object",1G1JC524217137127
2016,13365861,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Avoiding Object in Roadway,Not Entered,Southwest,Gas,2014,NY,2,4,FORD,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1FA6P0H71E5354956
2016,13365866,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2012,NY,1,6,CHEVR,HUMAN,Passing or Lane Usage Improper,HUMAN,Driver Inattention/Distraction*,Not Applicable,2G1WC5E37C1254677
2016,13365867,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2011,NY,3,4,CHEVR,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1G1PF5S94B7182228
2016,13365868,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2002,NY,1,6,JEEP,HUMAN,Reaction to Other Uninvolved Vehicle,HUMAN,Unsafe Speed,"Guide Rail - Not At End, Collision With Fixed Object",1J4GL48KX2W350118
2016,13365891,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2011,NY,1,6,FORD,ENVMT,Animal's Action,HUMAN,Not Applicable,Not Applicable,2FMDK4JC3BBA18730
2016,13365903,4 DOOR SEDAN,OMNIBUS - TAXI,Going Straight Ahead,Not Entered,South,Gas,2015,NY,1,6,TOYOT,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,4T1BK1EB2FU161742
2016,13365904,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Changing Lanes,Not Entered,South,Gas,2001,NY,1,6,HYUND,HUMAN,Unsafe Lane Changing,HUMAN,Not Applicable,Not Applicable,KMHWF35V71A440318
2016,13365907,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Merging,Not Entered,South,Gas,2003,NY,1,6,BUICK,HUMAN,Unsafe Lane Changing,HUMAN,Not Applicable,Not Applicable,1G4HP52K034182530
2016,13365926,2 DOOR SEDAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,North,Gas,2011,NY,1,6,BMW,HUMAN,Following Too Closely,HUMAN,Not Applicable,Not Applicable,WBAKE5C53BE755046
2016,13365927,SUBURBAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,North,Gas,2015,NY,1,4,KIA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,KNDJP3A5XF7221004
2016,13365932,SUBURBAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,East,Gas,2013,NY,3,4,TOYOT,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,Not Applicable,4T3ZA3BB0DU077067
2016,13365933,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2003,NY,1,4,MAZDA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1YVFP80C335M37619
2016,13365934,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2006,NY,1,6,FORD,HUMAN,Unsafe Speed,HUMAN,Passing or Lane Usage Improper,Not Applicable,1FMEU74E46ZA26352
2016,13365935,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,Southeast,Gas,2010,NY,2,4,TOYOT,HUMAN,Not Applicable,HUMAN,Not Applicable,"Other Motor Vehicle, Collision With",1NXBU4EE3AZ361804
2016,13365939,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2011,NY,3,8,BMW,HUMAN,Traffic Control Device Disregarded,HUMAN,Not Applicable,Not Applicable,5UXFG8C55BLZ96259
2016,13365940,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,East,Gas,2012,NY,1,4,HONDA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1HGCP2F3XCA063421
2016,13365946,SUBURBAN,PASSENGER OR SUBURBAN,Starting from Parking,Not Entered,South,Gas,2002,NY,1,8,JEEP,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,Not Applicable,1J8GW58N22C201189
2016,13365947,SUBURBAN,PASSENGER OR SUBURBAN,Making Right Turn,Not Entered,South,Gas,2015,NY,1,4,FORD,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1FMCU9J93FUA34823
2016,13365948,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,West,Gas,1998,NY,2,4,HONDA,HUMAN,Turning Improperly,HUMAN,Not Applicable,Not Applicable,1HGCG667XWA069511
2016,13365949,4 DOOR SEDAN,ORGANIZATIONAL,Going Straight Ahead,Not Entered,South,Gas,2007,NY,2,6,LEXUS,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,JTHCE96S770002350
2016,13365955,SUBURBAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,East,Gas,2007,NY,1,8,NISSA,HUMAN,Following Too Closely,HUMAN,Not Applicable,Not Applicable,5N1AA08C77N713695
2016,13365956,SUBURBAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,East,Gas,2012,NY,3,6,ACURA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,2HNYD2H61CH544660
2016,13365957,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2007,NY,1,5,VOLVO,HUMAN,Passing or Lane Usage Improper,HUMAN,Not Applicable,Not Applicable,YV1MS390872265502
2016,13365958,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Parked,Not Entered,South,Gas,2014,NY,0,6,BMW,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,WBA3B9G55ENR91362
2016,13365966,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2009,NY,1,6,INFIN,HUMAN,Unsafe Lane Changing,HUMAN,Not Applicable,"Building/Wall, Collision With Fixed Object",JNKCV61F19M364341
2016,13365976,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,South,Gas,2015,NY,1,4,HONDA,HUMAN,Following Too Closely,HUMAN,Not Applicable,Not Applicable,19XFB2F54FE272103
2016,13365977,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,South,Gas,2004,NY,1,4,AUDI,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,WAULC68E34A187755
2016,13365981,TRACTOR,INTERNATIONAL REGISTRATION,Going Straight Ahead,Not Entered,South,Diesel,2012,NY,1,6,VOLVO,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,4V4NC9EJ9CN542647
2016,13365988,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2009,NY,1,4,NISSA,HUMAN,Not Applicable,HUMAN,Not Applicable,"Pedestrian, Collision With",1N4AL21E09N443191
2016,13365989,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2004,NY,2,6,CHEVR,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Entered,1G1ZU648X4F200281
2016,13365993,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Parked,Not Entered,East,Gas,2007,NY,2,8,ME/BE,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,WDDNG86X37A145922
2016,13365994,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2003,NY,1,6,JEEP,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,Not Applicable,1J4GL48K53W615691
2016,13365995,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2015,NY,1,4,TOYOT,HUMAN,Following Too Closely,HUMAN,Not Applicable,Not Applicable,4T1BF1FK1FU895131
2016,13365996,SUBURBAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,South,Gas,2004,NY,1,6,BMW,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,5UXFA13554LU34891
2016,13365999,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2014,NY,1,6,LEXUS,HUMAN,Not Applicable,HUMAN,Following Too Closely,Not Applicable,JTHBK1GG9E2145317
2016,13366000,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2013,NY,3,4,VOLKS,HUMAN,Following Too Closely,HUMAN,Following Too Closely,"Other Motor Vehicle, Collision With",WVWGV7AJ1DW127326
2016,13366001,SUBURBAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,South,Diesel,2014,NY,4,4,BMW,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,WBA3K5C58EK300132
2016,13366010,SUBURBAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,East,Gas,2013,NY,1,4,TOYOT,HUMAN,Following Too Closely,HUMAN,Driver Inattention/Distraction*,Not Applicable,2T3RFREV9DW098980
2016,13366011,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,East,Gas,2014,NY,1,4,ME/BE,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,WDDSJ4GB2EN106390
2016,13366012,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2011,NY,1,4,HYUND,HUMAN,Alcohol Involvement,HUMAN,Not Applicable,"Other Motor Vehicle, Collision With",5NPEC4AC2BH215673
2016,13366013,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Parked,Not Entered,South,Gas,2012,NY,0,6,FORD,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,3FAHP0JG3CR307392
2016,13366014,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Parked,Not Entered,South,Gas,2012,NY,0,6,CHEVR,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,2G1WG5E39C1166086
2016,13366025,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2005,NY,1,4,SUBAR,HUMAN,Passing or Lane Usage Improper,ENVMT,Pavement Slippery,Not Applicable,4S4BP62C257387966
2016,13366035,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2004,NY,3,6,CHEVR,ENVMT,Animal's Action,HUMAN,Not Applicable,Not Applicable,2G1WF52E449358589
2016,13366037,PICKUP TRUCK,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2007,NY,1,8,FORD,ENVMT,Animal's Action,HUMAN,Not Applicable,Not Applicable,1FTPW14597FB50091
2016,13366039,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Overtaking/Passing,Not Entered,North,Gas,2006,NY,3,4,SUBAR,HUMAN,Unsafe Speed,ENVMT,Pavement Slippery,Not Applicable,JF1GD676X6H502739
2016,13366044,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2014,NY,4,6,HONDA,HUMAN,Driver Inattention/Distraction*,ENVMT,Pavement Slippery,"Earth Embankment/Rock Cut/Ditch, Collision With Fixed Object",5FNRL5H48EB041648
2016,13366051,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2008,NY,2,4,SATUR,HUMAN,Unsafe Speed,HUMAN,Passing or Lane Usage Improper,Not Applicable,W08AT671585127184
